Account,trade_date,daily_volume,daily_fee,total_trades,avg_trade_size,buy_volume,sell_volume,net_flow,value,classification
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-12,99440.18,9.95,39,2549.75,0,99440.18,-99440.18,34,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-12,7092968.81,1773.24,6,1182161.47,3544211.12,3548757.69,-4546.57,34,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-12,990831.72,171.15,139,7128.29,481712.64,509119.08,-27406.44,34,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-12,1407520.53,297.77,48,29323.34,497880.02,909640.51,-411760.49,34,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-12,179993.79,54,3,59997.93,179993.79,0,179993.79,34,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,49275.18,10.73,5,9855.04,24243.49,25031.69,-788.2,34,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-12,451312.46,83.01,244,1849.64,400067.52,51244.94,348822.58,34,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-12,115769.39,20.97,10,11576.94,57088.8,58680.59,-1591.79,34,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-12,8161190.8,1228.02,1200,6800.99,3634894.28,4526296.52,-891402.24,34,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-12,2000.46,0.7,1,2000.46,2000.46,0,2000.46,34,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,54999.26,5.29,11,4999.93,0,54999.26,-54999.26,34,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,5169.82,1.73,4,1292.46,0,5169.82,-5169.82,34,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-12,7666.75,2.42,6,1277.79,3829.56,3837.19,-7.63,34,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-13,625667.75,187.7,7,89381.11,419910.26,205757.49,214152.77,45,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,79978.34,17.3,2,39989.17,39880.8,40097.54,-216.74,45,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-13,50020.82,17.5,2,25010.41,50020.82,0,50020.82,45,Neutral
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-13,115001.41,20.26,15,7666.76,58658.39,56343.02,2315.37,45,Neutral
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-13,22791.99,0,1,22791.99,0,22791.99,-22791.99,45,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-13,4223.59,1.48,3,1407.86,4223.59,0,4223.59,45,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,69999.58,6.72,34,2058.81,59999.66,9999.92,49999.74,45,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,3280.19,0.37,6,546.7,3030.3,249.89,2780.41,45,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-13,19388.74,6.15,19,1020.46,8042.38,11346.36,-3303.98,45,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-13,1119705.4,279.93,2,559852.7,557904.06,561801.34,-3897.28,45,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-13,101871.15,23.56,10,10187.12,50474.3,51396.85,-922.55,45,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-13,1008417.36,241.59,114,8845.77,494937.41,513479.95,-18542.54,45,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,65244.9,6.52,13,5018.84,65244.9,0,65244.9,45,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-14,3322827.08,830.71,3,1107609.03,1660818.22,1662008.86,-1190.64,27,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-14,159132.11,39.83,12,13261.01,65974.67,93157.44,-27182.77,27,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-14,550923,165.27,4,137730.75,0,550923,-550923,27,Fear
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-14,9614.24,2.42,2,4807.12,9614.24,0,9614.24,27,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-14,422967.35,148.05,8,52870.92,0,422967.35,-422967.35,27,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-14,3557085.63,3.22,1473,2414.86,599999.89,2957085.74,-2357085.85,27,Fear
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2025-03-14,6999.83,0.7,8,874.98,6999.83,0,6999.83,27,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-14,6588.04,2.31,1,6588.04,0,6588.04,-6588.04,27,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,9999.89,0.96,1,9999.89,0,9999.89,-9999.89,27,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-14,1049.99,0.03,2,525,1049.97,0.02,1049.95,27,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,5925.5,0.57,1,5925.5,0,5925.5,-5925.5,46,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-15,139397.58,41.82,2,69698.79,139397.58,0,139397.58,46,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,44620.25,9.59,18,2478.9,22060.07,22560.18,-500.11,46,Neutral
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-15,78359.31,13.7,24,3264.97,78359.31,0,78359.31,46,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,39998.04,3.83,16,2499.88,0,39998.04,-39998.04,46,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,30148.42,9.16,15,2009.89,1226.49,28921.93,-27695.44,46,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-15,1889410.94,472.35,2,944705.47,944408.17,945002.77,-594.6,46,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-15,127889.5,23.3,23,5560.41,67609.06,60280.44,7328.62,46,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-16,9152280.48,2288.08,12,762690.04,4584366.61,4567913.87,16452.74,30,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-16,138322.47,29.69,21,6586.78,127930.62,10391.85,117538.77,30,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-16,160136.34,48.04,4,40034.08,99991.69,60144.65,39847.04,30,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,31065.52,3.79,11,2824.14,15062.12,16003.4,-941.28,30,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,665417.81,66.47,119,5591.75,332603.81,332814,-210.19,30,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,19998.62,1.91,7,2856.95,9999.9,9998.72,1.18,30,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,3988.83,1.21,5,797.77,3022.52,966.31,2056.21,30,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-16,16711.44,3.29,21,795.78,5900.72,10810.72,-4910,30,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-17,320068.24,107.54,2,160034.12,320068.24,0,320068.24,32,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-17,202232.32,60.67,3,67410.77,60012.71,142219.61,-82206.9,32,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,196439.4,33.12,78,2518.45,95296.88,101142.52,-5845.64,32,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-17,81148.83,25.04,14,5796.34,47149.09,33999.74,13149.35,32,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,331712.01,33.21,34,9756.24,165332,166380.01,-1048.01,32,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,109999.59,10.55,70,1571.42,0,109999.59,-109999.59,32,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,2116.03,0.53,3,705.34,0,2116.03,-2116.03,32,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-17,1307.2,0.46,2,653.6,1307.2,0,1307.2,32,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-17,391153.14,39.06,191,2047.92,236332.9,154820.24,81512.66,32,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-17,1631552.9,407.89,2,815776.45,815370.18,816182.72,-812.54,32,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-17,325165.39,89.6,40,8129.13,109644.46,215520.93,-105876.47,32,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-18,583306.89,58.18,283,2061.16,167714.89,415592,-247877.11,34,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-18,1585574.64,396.39,2,792787.32,792208.63,793366.01,-1157.38,34,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-18,352600.03,86.04,60,5876.67,189351.86,163248.17,26103.69,34,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-18,474916.19,105.24,18,26384.23,243899.97,231016.22,12883.75,34,Fear
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-03-18,93534.85,31.43,3,31178.28,93534.85,0,93534.85,34,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-18,258623.93,24.83,2,129311.97,0,258623.93,-258623.93,34,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-18,399685.35,119.91,7,57097.91,359701.54,39983.81,319717.73,34,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,8544.52,1.83,2,4272.26,4231.13,4313.39,-82.26,34,Fear
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-18,114984.85,11.04,5,22996.97,96545,18439.85,78105.15,34,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,82436.02,8.25,17,4849.18,82436.02,0,82436.02,34,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-18,10686.4,3.72,19,562.44,5250.53,5435.87,-185.34,34,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,75204.56,7.23,58,1296.63,0,75204.56,-75204.56,34,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-18,10557.24,3.7,12,879.77,7357.62,3199.62,4158,34,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-19,863420.69,255.49,27,31978.54,441895.84,421524.85,20370.99,32,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-19,341524.48,102.46,3,113841.49,19999.99,321524.49,-301524.5,32,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,50142.5,6,40,1253.56,25017.82,25124.68,-106.86,32,Fear
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-19,338670.98,16.27,55,6157.65,169336.01,169334.97,1.04,32,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,761891.37,42.47,159,4791.77,337756.96,424134.41,-86377.45,32,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-19,5384.73,1.88,8,673.09,0,5384.73,-5384.73,32,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,164794.05,15.83,109,1511.87,0,164794.05,-164794.05,32,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,5824.69,1.54,7,832.1,500.02,5324.67,-4824.65,32,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-19,17816.28,3.57,32,556.76,356.52,17459.76,-17103.24,32,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-19,288183.57,28.9,117,2463.11,80519.77,207663.8,-127144.03,32,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-19,1646388.36,297.29,263,6260.03,812319.3,834069.06,-21749.76,32,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-19,114771.87,13.05,23,4990.08,96371.37,18400.5,77970.87,32,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-20,49837.98,5,82,607.78,0,49837.98,-49837.98,49,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-20,4435.81,1.11,2,2217.9,2198.41,2237.4,-38.99,49,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-20,433941.82,113.16,33,13149.75,228188.63,205753.19,22435.44,49,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,630536.58,113.73,64,9852.13,40007.36,590529.22,-550521.86,49,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-20,104381.48,10.42,51,2046.7,0,104381.48,-104381.48,49,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-20,119999.91,36,3,39999.97,119999.91,0,119999.91,49,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,30907.17,3.44,31,997.01,15130.18,15776.99,-646.81,49,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-20,49156.28,17.21,2,24578.14,24165.85,24990.43,-824.58,49,Neutral
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,84870,8.49,1,84870,84870,0,84870,49,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-20,5319.42,1.86,8,664.93,5319.42,0,5319.42,49,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,91079.65,8.74,12,7589.97,0,91079.65,-91079.65,49,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,15384.77,4.32,12,1282.06,7634.47,7750.3,-115.83,49,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-20,32407.06,5.71,16,2025.44,4765.88,27641.18,-22875.3,49,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-21,180004.35,54,2,90002.17,180004.35,0,180004.35,31,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-21,887.11,0.32,2,443.56,0,887.11,-887.11,31,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,2966.76,0.81,3,988.92,723.91,2242.85,-1518.94,31,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-21,2254.33,0.78,9,250.48,1957.05,297.28,1659.77,31,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-21,30175.86,3.01,3,10058.62,30175.86,0,30175.86,31,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-21,1555477.21,388.87,2,777738.6,777323.78,778153.43,-829.65,31,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-21,113076.4,38.56,17,6651.55,55930.9,57145.5,-1214.6,31,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-21,634061.52,144.56,128,4953.61,313721.91,320339.61,-6617.7,31,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,24999.85,2.52,17,1470.58,24999.85,0,24999.85,31,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-22,516969.77,144.66,29,17826.54,246919.24,270050.53,-23131.29,32,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,69357.39,16.26,12,5779.78,0,69357.39,-69357.39,32,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-22,300062,90.02,1,300062,0,300062,-300062,32,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,61012.3,12.62,32,1906.63,28274.69,32737.61,-4462.92,32,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-22,1149.52,0.4,3,383.17,484.87,664.65,-179.78,32,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,9999.93,0.97,19,526.31,9999.93,0,9999.93,32,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,3748.62,0.89,7,535.52,0,3748.62,-3748.62,32,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-22,9509.89,3.04,15,633.99,5210.12,4299.77,910.35,32,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-23,40134.54,12.04,2,20067.27,19999.85,20134.69,-134.84,30,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-23,20526.25,7.13,23,892.45,7537.02,12989.23,-5452.21,30,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,9999.92,0.96,2,4999.96,9999.92,0,9999.92,30,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,748.95,0.25,1,748.95,0,748.95,-748.95,30,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-23,11768.86,3.61,12,980.74,155.05,11613.81,-11458.76,30,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-23,383297.04,38.26,92,4166.27,205296.58,178000.46,27296.12,30,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-23,1637164.23,409.29,2,818582.12,818128.5,819035.73,-907.23,30,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-23,13789.95,4.83,6,2298.33,6637.71,7152.24,-514.53,30,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-23,173103.66,39.67,22,7868.35,161680.46,11423.2,150257.26,30,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,302986.27,81.04,30,10099.54,200044.25,102942.02,97102.23,30,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-24,34072.35,3.4,16,2129.52,0,34072.35,-34072.35,45,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,16898.94,1.69,2,8449.47,0,16898.94,-16898.94,45,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-24,694593.88,160.21,82,8470.66,268911.62,425682.26,-156770.64,45,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,1176763.62,175.81,107,10997.79,0,1176763.62,-1176763.62,45,Neutral
0x083384f897ee0f19899168e3b1bec365f52a9012,2025-03-24,398200,39.82,4,99550,198600,199600,-1000,45,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-24,59998.87,18,2,29999.44,0,59998.87,-59998.87,45,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,4664.16,0.97,10,466.42,2291.6,2372.56,-80.96,45,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-24,74920.81,26.23,3,24973.6,0,74920.81,-74920.81,45,Neutral
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,345112.98,55.85,23,15004.91,85839.99,259272.99,-173433,45,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-24,43672.92,15.31,55,794.05,0,43672.92,-43672.92,45,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,94995.22,11.52,43,2209.19,4999.93,89995.29,-84995.36,45,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,13629.9,2.94,16,851.87,5549.93,8079.97,-2530.04,45,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-24,60063.4,19.34,33,1820.1,22480.59,37582.81,-15102.22,45,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-25,119781.57,37.93,3,39927.19,119781.57,0,119781.57,46,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,75813.27,15.2,12,6317.77,37646.15,38167.12,-520.97,46,Neutral
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-03-25,99526.98,9.56,11,9047.91,0,99526.98,-99526.98,46,Neutral
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,87100,8.71,1,87100,87100,0,87100,46,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-25,45794.62,16.02,27,1696.1,38741.56,7053.06,31688.5,46,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,39997.49,3.84,5,7999.5,0,39997.49,-39997.49,46,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,1133.43,0.2,2,566.71,749.93,383.5,366.43,46,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-25,17512.12,5.46,21,833.91,12624.33,4887.79,7736.54,46,Neutral
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-25,100176.1,10.02,1,100176.1,0,100176.1,-100176.1,46,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-25,3353418.9,838.36,4,838354.73,1677127.01,1676291.89,835.12,46,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-25,422015.46,147.69,11,38365.04,212669.41,209346.05,3323.36,46,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-25,370384.07,84.41,61,6071.87,216475.97,153908.1,62567.87,46,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,639865.76,223.95,2,319932.88,0,639865.76,-639865.76,46,Neutral
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-26,64238.03,6.46,28,2294.22,64238.03,0,64238.03,47,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,16897.37,0.12,3,5632.46,16897.37,0,16897.37,47,Neutral
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-26,997002.18,249.25,2,498501.09,498888.25,498113.93,774.32,47,Neutral
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-26,123160.59,27.42,50,2463.21,60419.04,62741.55,-2322.51,47,Neutral
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-26,4730632.06,1202.92,294,16090.59,2349342.62,2381289.44,-31946.82,47,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,689410.45,121.2,78,8838.6,340075.11,349335.34,-9260.23,47,Neutral
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-26,98381.35,5.38,3,32793.78,48996.35,49385,-388.65,47,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,1134.46,0.01,1,1134.46,1134.46,0,1134.46,47,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-26,200756.93,70.26,7,28679.56,99887.68,100869.25,-981.57,47,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,109409.06,10.49,78,1402.68,54656.04,54753.02,-96.98,47,Neutral
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-26,72322.5,25.31,1,72322.5,72322.5,0,72322.5,47,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-26,15764.01,1.55,13,1212.62,8426.48,7337.53,1088.95,47,Neutral
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,437399.01,65.75,23,19017.35,260762.01,176637,84125.01,47,Neutral
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-26,6700.11,2.34,9,744.46,971.84,5728.27,-4756.43,47,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,9998.76,0.96,1,9998.76,0,9998.76,-9998.76,47,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,2249.9,0.09,3,749.97,2249.9,0,2249.9,47,Neutral
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-26,22297.6,7.21,25,891.9,14144.04,8153.56,5990.48,47,Neutral
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-27,158959.64,53.41,1,158959.64,158959.64,0,158959.64,40,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-27,784368.48,274.52,8,98046.06,360020.16,424348.32,-64328.16,40,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-27,12658.35,2.3,5,2531.67,6252.04,6406.31,-154.27,40,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-27,786814.29,131.11,40,19670.36,387107.17,399707.12,-12599.95,40,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,347421.98,78.28,16,21713.87,173215.98,174206,-990.02,40,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-27,45550.15,13.42,27,1687.04,20667.8,24882.35,-4214.55,40,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,68601.29,16.43,39,1759.01,67601.55,999.74,66601.81,40,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-27,70602.99,24.18,24,2941.79,38174.75,32428.24,5746.51,40,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-27,274731.1,27.48,178,1543.43,105421.43,169309.67,-63888.24,40,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-27,169471.23,40.74,21,8070.06,79061.26,90409.97,-11348.71,40,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-27,521099.96,52.08,21,24814.28,521099.96,0,521099.96,40,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,18027.76,1.8,6,3004.63,0,18027.76,-18027.76,44,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-28,281273.3,59.2,40,7031.83,169488.97,111784.33,57704.64,44,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-28,160429.83,53.9,1,160429.83,0,160429.83,-160429.83,44,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-28,199987.63,70,4,49996.91,199987.63,0,199987.63,44,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-28,61324.83,1.5,9,6813.87,61324.83,0,61324.83,44,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,2726.7,0.04,9,302.97,2726.7,0,2726.7,44,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-28,297810.47,93.56,5,59562.09,297810.47,0,297810.47,44,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,347258,78.42,50,6945.16,172700,174558,-1858,44,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-28,45331.45,15.86,15,3022.1,33666.33,11665.12,22001.21,44,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,32999.21,5.1,23,1434.75,32999.21,0,32999.21,44,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-28,35923.43,9.89,31,1158.82,34583.68,1339.75,33243.93,44,Fear
